@RELATION Ice99999

@ATTRIBUTE countlinecode REAL
@ATTRIBUTE countclassbase REAL
@ATTRIBUTE countclasscoupled REAL
@ATTRIBUTE countclassderived REAL
@ATTRIBUTE countdeclmethodall REAL
@ATTRIBUTE countdeclmethod REAL
@ATTRIBUTE maxinheritancetree REAL
@ATTRIBUTE percentlackofcohesion REAL
@ATTRIBUTE countdeclinstancemethod REAL
@ATTRIBUTE countdeclinstancevariable REAL
@ATTRIBUTE defect {0.0,1.0}

@DATA
28.0,1.0,8.0,0.0,29.0,5.0,6.0,40.0,5.0,1.0,0.0
130.0,2.0,18.0,0.0,13.0,13.0,1.0,61.0,13.0,5.0,0.0
9.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
219.0,1.0,9.0,0.0,10.0,10.0,1.0,74.0,10.0,7.0,1.0
9.0,1.0,3.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
9.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
130.0,1.0,8.0,0.0,12.0,12.0,2.0,68.0,12.0,4.0,1.0
13.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0
116.0,2.0,7.0,0.0,13.0,13.0,1.0,67.0,10.0,4.0,1.0
9.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
87.0,2.0,3.0,0.0,11.0,11.0,1.0,49.0,11.0,5.0,1.0
9.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
51.0,2.0,3.0,0.0,8.0,8.0,1.0,50.0,8.0,3.0,0.0
9.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
149.0,1.0,10.0,0.0,10.0,10.0,1.0,50.0,9.0,0.0,1.0
273.0,1.0,15.0,0.0,11.0,11.0,1.0,77.0,11.0,6.0,1.0
68.0,1.0,0.0,0.0,10.0,10.0,1.0,50.0,10.0,2.0,1.0
1064.0,1.0,14.0,0.0,57.0,31.0,6.0,85.0,30.0,2.0,0.0
46.0,1.0,5.0,0.0,196.0,4.0,5.0,75.0,4.0,1.0,1.0
29.0,2.0,2.0,0.0,4.0,4.0,1.0,25.0,4.0,2.0,0.0
19.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
11.0,1.0,4.0,0.0,18.0,1.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
12.0,1.0,2.0,0.0,371.0,2.0,5.0,0.0,2.0,1.0,1.0
802.0,1.0,52.0,0.0,122.0,84.0,2.0,91.0,83.0,17.0,1.0
51.0,2.0,6.0,0.0,4.0,4.0,1.0,50.0,4.0,2.0,0.0
17.0,1.0,1.0,0.0,47.0,4.0,3.0,0.0,4.0,0.0,1.0
10.0,1.0,2.0,0.0,43.0,2.0,3.0,0.0,2.0,0.0,1.0
93.0,1.0,1.0,0.0,8.0,8.0,1.0,37.0,8.0,1.0,0.0
15.0,1.0,1.0,0.0,2.0,2.0,1.0,25.0,2.0,2.0,0.0
36.0,1.0,5.0,0.0,11.0,3.0,2.0,0.0,3.0,1.0,1.0
579.0,1.0,11.0,0.0,27.0,27.0,1.0,87.0,0.0,0.0,1.0
65.0,1.0,0.0,0.0,16.0,16.0,1.0,93.0,16.0,15.0,0.0
15.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
8.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
1204.0,1.0,51.0,0.0,98.0,60.0,2.0,88.0,60.0,11.0,1.0
12.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0
12.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
14.0,1.0,1.0,0.0,3.0,3.0,1.0,33.0,3.0,2.0,1.0
6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
38.0,1.0,4.0,0.0,5.0,5.0,1.0,80.0,1.0,0.0,0.0
34.0,1.0,2.0,0.0,4.0,4.0,1.0,12.0,4.0,4.0,1.0
31.0,1.0,1.0,0.0,5.0,5.0,1.0,60.0,5.0,4.0,0.0
53.0,1.0,6.0,0.0,12.0,4.0,2.0,50.0,4.0,2.0,1.0
762.0,1.0,10.0,0.0,40.0,40.0,1.0,88.0,26.0,3.0,1.0
61.0,1.0,2.0,0.0,6.0,6.0,1.0,75.0,6.0,9.0,1.0
16.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
19.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,1.0,0.0,22.0,1.0,2.0,0.0,1.0,0.0,1.0
19.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
99.0,1.0,7.0,0.0,20.0,11.0,2.0,81.0,8.0,1.0,1.0
36.0,1.0,3.0,0.0,11.0,3.0,2.0,0.0,3.0,0.0,1.0
50.0,1.0,2.0,0.0,5.0,5.0,1.0,50.0,5.0,2.0,0.0
21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,1.0,1.0,0.0,9.0,9.0,1.0,0.0,5.0,1.0,0.0
118.0,2.0,7.0,0.0,15.0,15.0,1.0,84.0,15.0,8.0,1.0
10.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
8.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
152.0,2.0,7.0,0.0,15.0,15.0,1.0,86.0,15.0,11.0,1.0
8.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
123.0,1.0,9.0,0.0,12.0,4.0,2.0,50.0,4.0,3.0,1.0
168.0,5.0,16.0,0.0,18.0,18.0,1.0,77.0,18.0,9.0,1.0
277.0,1.0,26.0,0.0,14.0,14.0,1.0,77.0,13.0,11.0,1.0
151.0,1.0,4.0,0.0,15.0,15.0,1.0,82.0,9.0,3.0,1.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
33.0,1.0,3.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
18.0,1.0,3.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
93.0,2.0,6.0,0.0,13.0,13.0,1.0,59.0,11.0,6.0,0.0
217.0,7.0,9.0,0.0,57.0,19.0,2.0,76.0,19.0,8.0,1.0
25.0,1.0,3.0,0.0,2.0,2.0,1.0,50.0,2.0,2.0,0.0
9.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
232.0,4.0,20.0,0.0,52.0,17.0,2.0,86.0,17.0,13.0,1.0
27.0,2.0,5.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0
14.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
18.0,1.0,2.0,0.0,530.0,2.0,3.0,0.0,2.0,0.0,1.0
69.0,1.0,9.0,0.0,45.0,10.0,2.0,70.0,10.0,1.0,1.0
221.0,2.0,7.0,2.0,35.0,35.0,1.0,86.0,34.0,10.0,1.0
10.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0
487.0,6.0,12.0,0.0,70.0,32.0,2.0,87.0,30.0,6.0,1.0
112.0,2.0,9.0,0.0,13.0,13.0,1.0,81.0,13.0,7.0,0.0
7.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
124.0,1.0,7.0,0.0,11.0,11.0,1.0,50.0,0.0,0.0,1.0
32.0,1.0,3.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
14.0,1.0,0.0,2.0,43.0,5.0,2.0,0.0,5.0,0.0,1.0
140.0,1.0,7.0,0.0,54.0,11.0,3.0,72.0,10.0,6.0,1.0
189.0,1.0,11.0,0.0,71.0,33.0,2.0,88.0,31.0,5.0,1.0
107.0,1.0,8.0,0.0,12.0,12.0,1.0,72.0,1.0,0.0,1.0
18.0,1.0,1.0,0.0,11.0,4.0,2.0,25.0,4.0,1.0,1.0
42.0,1.0,1.0,1.0,7.0,7.0,1.0,65.0,7.0,5.0,1.0
32.0,1.0,4.0,0.0,41.0,3.0,2.0,33.0,3.0,2.0,1.0
82.0,1.0,2.0,0.0,3.0,3.0,1.0,44.0,0.0,0.0,0.0
988.0,2.0,38.0,0.0,110.0,72.0,2.0,93.0,69.0,38.0,1.0
4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
71.0,1.0,2.0,0.0,9.0,9.0,1.0,0.0,6.0,0.0,0.0
17.0,1.0,0.0,0.0,5.0,5.0,1.0,66.0,2.0,0.0,0.0
178.0,1.0,15.0,0.0,21.0,21.0,1.0,84.0,18.0,8.0,1.0
10.0,1.0,5.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
134.0,1.0,6.0,0.0,7.0,7.0,1.0,34.0,7.0,7.0,0.0
19.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0
88.0,1.0,3.0,0.0,12.0,12.0,1.0,73.0,12.0,5.0,0.0
20.0,3.0,6.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
33.0,1.0,0.0,0.0,5.0,5.0,1.0,60.0,5.0,4.0,0.0
80.0,1.0,12.0,0.0,4.0,4.0,1.0,54.0,4.0,5.0,1.0
10.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
30.0,1.0,5.0,0.0,735.0,5.0,4.0,0.0,5.0,0.0,1.0
36.0,1.0,2.0,0.0,6.0,6.0,1.0,0.0,6.0,1.0,0.0
171.0,1.0,19.0,0.0,9.0,9.0,1.0,66.0,7.0,2.0,0.0
4.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
23.0,0.0,2.0,1.0,11.0,11.0,0.0,0.0,11.0,0.0,0.0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,5.0,0.0,0.0
225.0,2.0,7.0,0.0,21.0,21.0,1.0,87.0,20.0,6.0,0.0
69.0,2.0,11.0,0.0,6.0,6.0,1.0,50.0,6.0,2.0,1.0
34.0,1.0,2.0,0.0,5.0,5.0,1.0,50.0,4.0,1.0,0.0
39.0,1.0,0.0,0.0,8.0,8.0,1.0,56.0,7.0,3.0,0.0
5.0,1.0,0.0,2.0,41.0,3.0,2.0,0.0,3.0,0.0,1.0
138.0,1.0,8.0,0.0,54.0,13.0,3.0,65.0,13.0,4.0,1.0
101.0,2.0,6.0,5.0,8.0,8.0,1.0,58.0,8.0,6.0,1.0
248.0,1.0,6.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,1.0
6.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
65.0,1.0,3.0,0.0,7.0,7.0,1.0,78.0,0.0,0.0,0.0
41.0,1.0,3.0,0.0,14.0,1.0,4.0,0.0,1.0,0.0,0.0
19.0,2.0,2.0,0.0,3.0,3.0,1.0,33.0,3.0,2.0,0.0
3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
197.0,1.0,11.0,0.0,11.0,11.0,1.0,72.0,11.0,6.0,0.0
50.0,1.0,5.0,0.0,6.0,6.0,1.0,73.0,6.0,5.0,0.0
7.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
7.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
44.0,1.0,6.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0
82.0,3.0,3.0,0.0,14.0,14.0,1.0,54.0,12.0,4.0,0.0
4.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
71.0,1.0,11.0,4.0,27.0,27.0,1.0,0.0,27.0,0.0,0.0
3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
94.0,2.0,1.0,0.0,18.0,18.0,1.0,82.0,18.0,9.0,1.0
188.0,1.0,6.0,0.0,16.0,16.0,1.0,55.0,9.0,1.0,1.0
111.0,1.0,10.0,0.0,44.0,6.0,2.0,58.0,6.0,2.0,1.0
13.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0
29.0,1.0,5.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
48.0,1.0,3.0,0.0,8.0,8.0,1.0,62.0,8.0,3.0,1.0
16.0,1.0,3.0,0.0,11.0,3.0,2.0,0.0,3.0,0.0,1.0
993.0,1.0,19.0,0.0,135.0,135.0,1.0,98.0,133.0,68.0,1.0
40.0,1.0,0.0,0.0,12.0,12.0,1.0,83.0,12.0,11.0,1.0
60.0,1.0,5.0,0.0,3.0,3.0,1.0,33.0,3.0,1.0,1.0
27.0,1.0,7.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
266.0,1.0,5.0,0.0,22.0,22.0,1.0,83.0,14.0,3.0,1.0
26.0,1.0,0.0,0.0,6.0,6.0,1.0,50.0,6.0,3.0,0.0
3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
58.0,1.0,4.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
22.0,1.0,3.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
98.0,2.0,9.0,1.0,9.0,9.0,1.0,75.0,9.0,5.0,1.0
13.0,1.0,4.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
733.0,2.0,38.0,0.0,972.0,35.0,5.0,92.0,34.0,29.0,1.0
19.0,1.0,5.0,0.0,41.0,3.0,3.0,33.0,3.0,1.0,1.0
12.0,1.0,5.0,0.0,8.0,2.0,2.0,0.0,2.0,0.0,1.0
9.0,1.0,3.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
26.0,1.0,4.0,0.0,87.0,2.0,3.0,0.0,2.0,2.0,1.0
6181.0,3.0,129.0,3.0,1169.0,455.0,4.0,98.0,443.0,142.0,1.0
144.0,1.0,11.0,0.0,912.0,57.0,4.0,0.0,54.0,0.0,1.0
31.0,1.0,0.0,0.0,5.0,5.0,1.0,50.0,5.0,2.0,0.0
7.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
7.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
198.0,2.0,15.0,0.0,3.0,3.0,1.0,25.0,3.0,4.0,1.0
12.0,1.0,0.0,0.0,1.0,1.0,1.0,66.0,1.0,3.0,1.0
71.0,1.0,6.0,0.0,45.0,7.0,3.0,0.0,7.0,0.0,1.0
25.0,1.0,3.0,0.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0
6.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
24.0,2.0,5.0,0.0,5.0,5.0,1.0,80.0,4.0,0.0,1.0
22.0,1.0,7.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
392.0,1.0,32.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
8.0,1.0,4.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
33.0,1.0,2.0,0.0,3.0,3.0,1.0,16.0,3.0,4.0,1.0
42.0,2.0,9.0,0.0,2.0,2.0,1.0,0.0,2.0,6.0,1.0
11.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0,1.0,4.0,1.0
308.0,1.0,14.0,0.0,14.0,14.0,1.0,73.0,14.0,8.0,1.0
11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0
9.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
18.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
18.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
21.0,1.0,8.0,0.0,23.0,2.0,2.0,0.0,2.0,0.0,1.0
69.0,1.0,9.0,6.0,17.0,17.0,1.0,0.0,17.0,0.0,1.0
1948.0,1.0,53.0,0.0,151.0,151.0,1.0,95.0,141.0,35.0,1.0
18.0,1.0,1.0,0.0,4.0,4.0,1.0,25.0,4.0,2.0,0.0
7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
14.0,1.0,0.0,0.0,2.0,2.0,1.0,60.0,2.0,5.0,1.0
15.0,1.0,3.0,0.0,1.0,1.0,1.0,62.0,1.0,8.0,1.0
629.0,1.0,5.0,0.0,8.0,8.0,1.0,62.0,8.0,6.0,1.0
476.0,1.0,38.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0
8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
14.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0
7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0
54.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
40.0,1.0,8.0,0.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
840.0,1.0,17.0,0.0,39.0,39.0,1.0,90.0,35.0,5.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
42.0,1.0,5.0,0.0,81.0,7.0,2.0,42.0,7.0,2.0,1.0
173.0,1.0,15.0,0.0,41.0,3.0,2.0,66.0,2.0,0.0,1.0
8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0
4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
24.0,1.0,4.0,0.0,14.0,1.0,4.0,0.0,1.0,0.0,0.0
6.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
74.0,2.0,11.0,0.0,6.0,6.0,1.0,38.0,6.0,3.0,0.0
17.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
101.0,2.0,5.0,0.0,7.0,7.0,1.0,64.0,7.0,4.0,0.0
35.0,1.0,6.0,0.0,737.0,7.0,4.0,28.0,7.0,1.0,1.0
6.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
10.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
773.0,1.0,21.0,0.0,65.0,65.0,1.0,93.0,64.0,39.0,1.0
34.0,1.0,0.0,0.0,4.0,4.0,1.0,18.0,4.0,4.0,0.0
24.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0
76.0,2.0,7.0,0.0,5.0,5.0,1.0,60.0,5.0,1.0,0.0
89.0,1.0,5.0,0.0,25.0,12.0,4.0,16.0,12.0,1.0,1.0
3906.0,6.0,75.0,2.0,935.0,174.0,4.0,97.0,172.0,92.0,1.0
16.0,1.0,2.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0
21.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0
21.0,2.0,5.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0
41.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
203.0,2.0,11.0,0.0,9.0,9.0,1.0,51.0,9.0,3.0,1.0
19.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
25.0,1.0,6.0,0.0,12.0,4.0,2.0,93.0,4.0,4.0,1.0
4.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
35.0,2.0,6.0,0.0,6.0,6.0,1.0,0.0,6.0,1.0,0.0
8.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
16.0,2.0,6.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0
262.0,2.0,6.0,0.0,7.0,7.0,1.0,51.0,7.0,7.0,1.0
207.0,1.0,9.0,0.0,12.0,12.0,1.0,50.0,12.0,6.0,1.0
3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
76.0,1.0,4.0,0.0,12.0,4.0,3.0,32.0,4.0,10.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
13.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
22.0,1.0,6.0,0.0,26.0,3.0,2.0,0.0,3.0,0.0,1.0
10.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
294.0,1.0,10.0,2.0,581.0,25.0,3.0,87.0,25.0,9.0,1.0
299.0,1.0,14.0,2.0,783.0,22.0,4.0,93.0,22.0,12.0,1.0
25.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0
34.0,1.0,2.0,0.0,12.0,4.0,3.0,25.0,4.0,2.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
103.0,1.0,4.0,1.0,714.0,10.0,3.0,0.0,10.0,0.0,1.0
28.0,1.0,3.0,0.0,12.0,4.0,2.0,25.0,4.0,2.0,1.0
573.0,1.0,19.0,0.0,28.0,23.0,3.0,83.0,22.0,14.0,1.0
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
40.0,2.0,1.0,0.0,5.0,5.0,1.0,40.0,5.0,2.0,0.0
4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,1.0,1.0,0.0,52.0,4.0,3.0,0.0,4.0,0.0,1.0
35.0,2.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
59.0,1.0,1.0,0.0,5.0,5.0,1.0,19.0,5.0,3.0,0.0
86.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
51.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
471.0,2.0,23.0,0.0,725.0,21.0,3.0,87.0,21.0,18.0,1.0
11.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0
14.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0
153.0,1.0,11.0,0.0,28.0,17.0,2.0,75.0,17.0,5.0,0.0
67.0,5.0,9.0,0.0,5.0,5.0,1.0,0.0,5.0,0.0,1.0
14.0,0.0,4.0,3.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0
540.0,1.0,20.0,3.0,761.0,57.0,3.0,95.0,57.0,26.0,1.0
10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
37.0,1.0,4.0,1.0,5.0,3.0,2.0,0.0,3.0,1.0,0.0
3.0,0.0,2.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,2.0,13.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
