@RELATION Lolli99999

@ATTRIBUTE countlinecode REAL
@ATTRIBUTE countclassbase REAL
@ATTRIBUTE countclasscoupled REAL
@ATTRIBUTE countclassderived REAL
@ATTRIBUTE countdeclmethodall REAL
@ATTRIBUTE countdeclmethod REAL
@ATTRIBUTE maxinheritancetree REAL
@ATTRIBUTE percentlackofcohesion REAL
@ATTRIBUTE countdeclinstancemethod REAL
@ATTRIBUTE countdeclinstancevariable REAL
@ATTRIBUTE defect {0.0,1.0}

@DATA
7.0,1.0,1.0,0.0,506.0,1.0,5.0,0.0,1.0,0.0,1.0
40.0,1.0,5.0,0.0,30.0,6.0,6.0,0.0,6.0,0.0,0.0
14.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0
81.0,2.0,6.0,0.0,30.0,17.0,4.0,88.0,17.0,3.0,0.0
8.0,1.0,2.0,0.0,699.0,2.0,2.0,0.0,2.0,0.0,1.0
85.0,2.0,3.0,0.0,18.0,18.0,1.0,100.0,16.0,1.0,0.0
9.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
338.0,2.0,9.0,0.0,30.0,30.0,1.0,83.0,28.0,16.0,1.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
46.0,1.0,0.0,0.0,10.0,10.0,1.0,77.0,10.0,7.0,0.0
69.0,2.0,2.0,2.0,16.0,16.0,1.0,70.0,16.0,3.0,1.0
14.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
525.0,1.0,7.0,0.0,19.0,19.0,1.0,88.0,17.0,21.0,1.0
33.0,1.0,0.0,0.0,3.0,3.0,1.0,52.0,2.0,5.0,0.0
99.0,1.0,6.0,7.0,14.0,14.0,1.0,76.0,10.0,5.0,0.0
4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
71.0,1.0,7.0,2.0,11.0,11.0,1.0,67.0,7.0,4.0,0.0
91.0,1.0,7.0,1.0,8.0,8.0,2.0,81.0,8.0,4.0,0.0
39.0,1.0,5.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,0.0
92.0,1.0,10.0,0.0,13.0,13.0,1.0,72.0,9.0,4.0,0.0
8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
336.0,2.0,9.0,0.0,32.0,32.0,1.0,40.0,16.0,1.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
36.0,1.0,0.0,0.0,3.0,3.0,1.0,60.0,2.0,3.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
5.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0
1149.0,2.0,9.0,0.0,107.0,91.0,2.0,84.0,63.0,12.0,1.0
8.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
6.0,0.0,1.0,6.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
49.0,1.0,3.0,0.0,6.0,6.0,1.0,33.0,6.0,3.0,0.0
540.0,1.0,19.0,2.0,25.0,25.0,1.0,83.0,24.0,8.0,1.0
48.0,1.0,5.0,0.0,1012.0,5.0,4.0,46.0,5.0,3.0,1.0
13.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
22.0,2.0,3.0,0.0,3.0,3.0,1.0,16.0,3.0,4.0,0.0
4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
102.0,1.0,13.0,0.0,2.0,2.0,1.0,50.0,0.0,0.0,1.0
134.0,2.0,12.0,0.0,523.0,7.0,6.0,85.0,7.0,1.0,1.0
31.0,1.0,5.0,0.0,16.0,5.0,2.0,50.0,5.0,2.0,0.0
7.0,1.0,1.0,0.0,506.0,1.0,5.0,0.0,1.0,0.0,1.0
44.0,1.0,8.0,0.0,30.0,6.0,6.0,33.0,6.0,2.0,0.0
5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
81.0,2.0,3.0,0.0,11.0,11.0,1.0,36.0,9.0,3.0,0.0
11.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
41.0,0.0,5.0,4.0,24.0,24.0,0.0,0.0,24.0,0.0,1.0
338.0,1.0,13.0,0.0,9.0,9.0,1.0,69.0,9.0,4.0,1.0
31.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
180.0,1.0,12.0,0.0,10.0,10.0,1.0,75.0,10.0,25.0,1.0
25.0,1.0,12.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
55.0,0.0,8.0,2.0,41.0,41.0,0.0,0.0,41.0,0.0,1.0
4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
3.0,0.0,1.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
198.0,1.0,7.0,0.0,32.0,19.0,4.0,5.0,19.0,1.0,0.0
14.0,1.0,4.0,0.0,507.0,2.0,5.0,0.0,2.0,1.0,1.0
15.0,1.0,3.0,0.0,27.0,3.0,6.0,0.0,3.0,0.0,0.0
2.0,1.0,0.0,0.0,697.0,0.0,2.0,0.0,0.0,0.0,1.0
1134.0,2.0,8.0,0.0,162.0,146.0,2.0,87.0,91.0,3.0,1.0
8.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
158.0,1.0,1.0,0.0,7.0,7.0,1.0,44.0,6.0,11.0,0.0
39.0,1.0,1.0,0.0,8.0,8.0,1.0,50.0,7.0,2.0,0.0
19.0,1.0,7.0,0.0,506.0,1.0,5.0,0.0,1.0,0.0,1.0
24.0,1.0,5.0,0.0,30.0,4.0,6.0,25.0,4.0,2.0,0.0
86.0,1.0,7.0,2.0,7.0,7.0,1.0,64.0,7.0,7.0,0.0
33.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
33.0,2.0,3.0,0.0,7.0,7.0,1.0,33.0,7.0,1.0,0.0
12.0,1.0,2.0,0.0,10.0,3.0,2.0,0.0,3.0,0.0,0.0
224.0,2.0,11.0,0.0,20.0,20.0,1.0,72.0,13.0,5.0,1.0
20.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
73.0,2.0,6.0,0.0,507.0,2.0,5.0,16.0,2.0,3.0,1.0
41.0,2.0,4.0,0.0,507.0,2.0,5.0,0.0,2.0,1.0,1.0
26.0,2.0,5.0,0.0,1027.0,4.0,4.0,75.0,4.0,1.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.0,1.0,0.0,506.0,1.0,5.0,0.0,1.0,0.0,1.0
319.0,1.0,15.0,0.0,129.0,129.0,1.0,65.0,64.0,3.0,1.0
338.0,1.0,15.0,1.0,75.0,48.0,2.0,90.0,32.0,12.0,1.0
13.0,1.0,2.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0
42.0,2.0,2.0,0.0,5.0,5.0,1.0,46.0,5.0,3.0,0.0
35.0,2.0,4.0,0.0,507.0,2.0,5.0,75.0,2.0,4.0,1.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
33.0,1.0,4.0,0.0,30.0,6.0,6.0,0.0,6.0,0.0,0.0
301.0,1.0,14.0,0.0,20.0,20.0,1.0,89.0,20.0,29.0,1.0
5.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
10.0,2.0,1.0,7.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
7.0,1.0,2.0,0.0,10.0,1.0,2.0,0.0,1.0,0.0,1.0
73.0,1.0,5.0,0.0,37.0,11.0,6.0,9.0,11.0,1.0,0.0
24.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
15.0,1.0,2.0,0.0,506.0,1.0,5.0,0.0,1.0,0.0,1.0
7.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
11.0,1.0,3.0,1.0,33.0,9.0,1.0,0.0,9.0,0.0,1.0
288.0,2.0,12.0,0.0,33.0,33.0,1.0,78.0,22.0,8.0,1.0
16.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
22.0,1.0,2.0,0.0,164.0,2.0,2.0,0.0,2.0,1.0,1.0
7.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378.0,1.0,11.0,1.0,73.0,73.0,1.0,80.0,19.0,3.0,1.0
54.0,1.0,0.0,0.0,7.0,7.0,1.0,57.0,7.0,9.0,0.0
40.0,0.0,4.0,3.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0
7.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
6.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
3.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0
22.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,3.0,1.0,0.0
578.0,1.0,33.0,6.0,720.0,23.0,2.0,92.0,23.0,43.0,1.0
63.0,1.0,3.0,0.0,1072.0,5.0,4.0,80.0,5.0,1.0,1.0
45.0,2.0,4.0,0.0,13.0,13.0,1.0,0.0,13.0,0.0,0.0
15.0,1.0,3.0,0.0,45.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
104.0,2.0,11.0,0.0,14.0,14.0,1.0,0.0,14.0,0.0,0.0
51.0,1.0,8.0,0.0,19.0,6.0,3.0,72.0,6.0,3.0,1.0
312.0,1.0,16.0,3.0,739.0,42.0,2.0,90.0,40.0,15.0,1.0
6.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,0.0,1.0,9.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0
353.0,1.0,23.0,0.0,99.0,63.0,2.0,90.0,30.0,18.0,1.0
48.0,1.0,14.0,0.0,3.0,3.0,1.0,83.0,2.0,1.0,1.0
59.0,1.0,4.0,0.0,2.0,2.0,1.0,9.0,2.0,5.0,0.0
190.0,1.0,8.0,0.0,33.0,18.0,4.0,0.0,18.0,0.0,0.0
107.0,1.0,3.0,0.0,22.0,22.0,1.0,53.0,12.0,2.0,0.0
28.0,1.0,0.0,0.0,5.0,5.0,1.0,65.0,5.0,4.0,0.0
8774.0,4.0,160.0,119.0,697.0,697.0,1.0,98.0,682.0,100.0,1.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,1.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0
33.0,1.0,6.0,5.0,10.0,10.0,1.0,0.0,10.0,0.0,1.0
104.0,1.0,22.0,0.0,1.0,1.0,1.0,89.0,1.0,68.0,1.0
4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
18.0,1.0,2.0,0.0,2.0,2.0,1.0,90.0,1.0,5.0,0.0
17.0,1.0,2.0,22.0,8.0,2.0,2.0,0.0,2.0,0.0,1.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
15.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
10.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
30.0,1.0,4.0,0.0,5.0,5.0,1.0,0.0,5.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0
7.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
7.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
48.0,1.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0
3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
3.0,0.0,1.0,219.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,2.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,2.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,2.0,13.0,0.0,3.0,3.0,1.0,64.0,3.0,15.0,0.0
7.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
46.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
7.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
28.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
7.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
15.0,1.0,4.0,0.0,28.0,2.0,6.0,0.0,2.0,0.0,0.0
8.0,1.0,1.0,0.0,506.0,1.0,5.0,0.0,1.0,0.0,1.0
43.0,1.0,6.0,0.0,704.0,7.0,2.0,71.0,7.0,1.0,1.0
276.0,1.0,13.0,0.0,44.0,44.0,1.0,93.0,18.0,17.0,1.0
5.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1092.0,1.0,28.0,0.0,50.0,50.0,1.0,96.0,0.0,0.0,1.0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
11.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0
6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
5.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
12.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
11.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
20.0,2.0,3.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0
9.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
26.0,2.0,7.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
12.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4178.0,3.0,63.0,32.0,969.0,272.0,2.0,97.0,261.0,35.0,1.0
19.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
65.0,1.0,4.0,0.0,8.0,8.0,1.0,62.0,7.0,2.0,0.0
37.0,1.0,1.0,0.0,3.0,3.0,1.0,33.0,2.0,2.0,0.0
56.0,1.0,10.0,7.0,9.0,9.0,1.0,70.0,8.0,3.0,1.0
247.0,1.0,13.0,10.0,27.0,18.0,2.0,52.0,18.0,7.0,1.0
4.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
40.0,1.0,1.0,0.0,3.0,3.0,1.0,40.0,2.0,3.0,0.0
75.0,2.0,4.0,0.0,6.0,6.0,1.0,58.0,4.0,3.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
46.0,1.0,3.0,0.0,16.0,3.0,4.0,0.0,3.0,1.0,0.0
12.0,1.0,1.0,0.0,972.0,3.0,3.0,0.0,3.0,0.0,1.0
7.0,1.0,1.0,0.0,506.0,1.0,5.0,0.0,1.0,0.0,1.0
182.0,1.0,11.0,0.0,40.0,16.0,6.0,12.0,16.0,1.0,0.0
11.0,1.0,3.0,0.0,9.0,3.0,2.0,0.0,3.0,0.0,0.0
6.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
30.0,1.0,2.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
11.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
8.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
189.0,1.0,5.0,1.0,6.0,6.0,1.0,0.0,6.0,1.0,1.0
168.0,1.0,6.0,0.0,990.0,21.0,3.0,57.0,21.0,2.0,1.0
44.0,0.0,7.0,2.0,40.0,40.0,0.0,0.0,40.0,0.0,1.0
562.0,1.0,12.0,0.0,47.0,47.0,1.0,93.0,47.0,23.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
103.0,3.0,6.0,0.0,5.0,5.0,1.0,0.0,5.0,0.0,0.0
10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
22.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
8.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
5.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
75.0,1.0,8.0,0.0,6.0,6.0,1.0,50.0,6.0,2.0,0.0
5128.0,4.0,121.0,0.0,169.0,169.0,1.0,98.0,157.0,141.0,1.0
32.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,1.0
129.0,1.0,6.0,0.0,8.0,8.0,2.0,0.0,8.0,1.0,1.0
36.0,2.0,9.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
99.0,1.0,3.0,3.0,16.0,7.0,2.0,60.0,7.0,4.0,1.0
5.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0
6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
43.0,1.0,9.0,0.0,13.0,4.0,2.0,0.0,4.0,0.0,1.0
11.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
34.0,2.0,5.0,0.0,19.0,3.0,3.0,0.0,3.0,0.0,1.0
69.0,1.0,7.0,5.0,9.0,9.0,1.0,66.0,9.0,1.0,1.0
71.0,2.0,5.0,0.0,5.0,5.0,1.0,56.0,5.0,5.0,0.0
23.0,2.0,3.0,0.0,19.0,3.0,3.0,0.0,3.0,0.0,1.0
23.0,2.0,4.0,0.0,19.0,3.0,3.0,0.0,3.0,0.0,1.0
54.0,1.0,4.0,0.0,4.0,4.0,1.0,62.0,4.0,4.0,0.0
51.0,1.0,2.0,0.0,4.0,4.0,1.0,25.0,4.0,1.0,0.0
17.0,1.0,0.0,0.0,2.0,2.0,1.0,25.0,2.0,2.0,0.0
39.0,2.0,6.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0
51.0,1.0,8.0,0.0,12.0,3.0,2.0,41.0,3.0,4.0,1.0
114.0,1.0,8.0,0.0,50.0,6.0,2.0,83.0,6.0,4.0,0.0
23.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
287.0,1.0,8.0,0.0,56.0,12.0,2.0,81.0,12.0,22.0,0.0
11.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
99.0,1.0,8.0,0.0,2.0,2.0,1.0,33.0,2.0,3.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
34.0,1.0,2.0,0.0,30.0,8.0,2.0,0.0,8.0,0.0,0.0
105.0,1.0,2.0,0.0,3.0,3.0,1.0,22.0,3.0,6.0,0.0
6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
148.0,1.0,11.0,0.0,16.0,7.0,2.0,0.0,7.0,0.0,1.0
19.0,1.0,4.0,0.0,12.0,3.0,2.0,0.0,3.0,0.0,1.0
255.0,1.0,29.0,0.0,46.0,2.0,2.0,0.0,2.0,0.0,1.0
134.0,1.0,14.0,0.0,14.0,14.0,2.0,50.0,13.0,2.0,1.0
22.0,1.0,4.0,0.0,18.0,4.0,2.0,0.0,4.0,0.0,0.0
22.0,1.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
11.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
127.0,1.0,10.0,0.0,715.0,18.0,2.0,82.0,18.0,5.0,1.0
3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
45.0,1.0,7.0,0.0,30.0,6.0,6.0,0.0,6.0,0.0,0.0
466.0,1.0,13.0,0.0,35.0,35.0,1.0,88.0,35.0,10.0,1.0
58.0,1.0,1.0,0.0,9.0,9.0,1.0,66.0,9.0,4.0,0.0
10.0,1.0,0.0,0.0,2.0,2.0,1.0,50.0,2.0,2.0,0.0
49.0,1.0,2.0,0.0,6.0,6.0,1.0,12.0,6.0,4.0,0.0
3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,1.0,4.0,0.0,506.0,1.0,5.0,0.0,1.0,4.0,1.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
58.0,1.0,5.0,0.0,506.0,1.0,5.0,0.0,1.0,4.0,1.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
27.0,1.0,4.0,0.0,1070.0,6.0,3.0,66.0,6.0,2.0,1.0
69.0,1.0,10.0,0.0,31.0,5.0,6.0,51.0,5.0,7.0,0.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
108.0,1.0,8.0,0.0,33.0,9.0,6.0,48.0,9.0,6.0,0.0
472.0,1.0,29.0,1.0,134.0,134.0,1.0,97.0,134.0,23.0,1.0
25.0,0.0,10.0,4.0,21.0,21.0,0.0,0.0,21.0,0.0,1.0
3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
42.0,2.0,2.0,0.0,11.0,6.0,2.0,0.0,6.0,0.0,0.0
9.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
93.0,2.0,9.0,1.0,22.0,22.0,1.0,0.0,22.0,1.0,1.0
63.0,2.0,2.0,0.0,13.0,8.0,2.0,50.0,8.0,2.0,0.0
9.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
132.0,2.0,5.0,0.0,11.0,11.0,1.0,9.0,11.0,1.0,0.0
8.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
51.0,1.0,4.0,0.0,3.0,3.0,1.0,66.0,3.0,3.0,0.0
